,Open,High,Low,Close,Adj Close,Volume
2019-05-02,188.8699951171875,189.85000610351562,186.8699951171875,188.11000061035156,182.34979248046875,44110100
2019-05-03,189.6699981689453,191.25,189.3300018310547,191.11000061035156,185.25794982910156,30386200
2019-05-06,187.0500030517578,190.1999969482422,186.75999450683594,189.94000244140625,184.1237335205078,38371800
2019-05-07,187.8699951171875,188.6699981689453,184.50999450683594,186.24000549316406,180.5370635986328,58818100
2019-05-08,185.6300048828125,187.1699981689453,184.9600067138672,185.77000427246094,180.0814971923828,37165300
2019-05-09,183.6999969482422,185.41000366210938,182.08999633789062,184.77000427246094,179.11207580566406,55351700
2019-05-10,184.11000061035156,185.88999938964844,181.02999877929688,185.0,179.33505249023438,58526400
2019-05-13,180.2899932861328,181.25999450683594,178.05999755859375,178.5800018310547,173.11158752441406,67185800
2019-05-14,179.52000427246094,181.6300048828125,178.86000061035156,180.5399932861328,175.01158142089844,43360600
2019-05-15,179.35000610351562,183.5500030517578,179.30999755859375,183.08999633789062,177.48355102539062,40944500
2019-05-16,183.1699981689453,186.07000732421875,182.9499969482422,184.92999267578125,179.2671356201172,39281200
2019-05-17,183.10000610351562,185.5800018310547,182.8800048828125,183.0399932861328,177.43505859375,44702300
2019-05-20,180.49000549316406,181.17999267578125,179.33999633789062,179.9499969482422,174.43966674804688,38608300
2019-05-21,181.5,182.3300018310547,180.9199981689453,181.8300018310547,176.26206970214844,31613800
2019-05-22,180.82000732421875,182.07000732421875,180.75,181.02000427246094,175.4768829345703,24332600
2019-05-23,178.94000244140625,179.02000427246094,177.13999938964844,178.25,172.79171752929688,45351300
2019-05-24,179.2100067138672,179.85000610351562,177.94000244140625,178.16000366210938,172.7045135498047,25903300
2019-05-28,178.66000366210938,179.66000366210938,177.47000122070312,177.49000549316406,172.0549774169922,24763800
2019-05-29,176.38999938964844,177.0,175.08999633789062,176.02999877929688,170.63967895507812,42178800
2019-05-30,176.5,177.27000427246094,175.77000427246094,176.77000427246094,171.35707092285156,30354800
2019-05-31,174.69000244140625,175.2899932861328,173.8699951171875,173.9499969482422,168.62338256835938,45446200
2019-06-03,173.47999572753906,173.9499969482422,169.27000427246094,170.1199951171875,164.9106903076172,75842300
2019-06-04,172.02999877929688,174.97000122070312,171.3699951171875,174.91000366210938,169.5540008544922,47797800
2019-06-05,176.5800018310547,176.61000061035156,174.3800048828125,176.2100067138672,170.81417846679688,34412700
2019-06-06,176.50999450683594,178.0399932861328,175.72999572753906,177.61000061035156,172.1713409423828,29913200
2019-06-07,178.55999755859375,181.77000427246094,178.3300018310547,181.0399932861328,175.4962921142578,45888300
2019-06-10,182.25,184.85000610351562,182.2100067138672,183.14999389648438,177.54165649414062,41385300
2019-06-11,185.05999755859375,185.39999389648438,182.77999877929688,183.39999389648438,177.7840118408203,41260300
2019-06-12,182.89999389648438,183.27999877929688,182.0,182.33999633789062,176.75650024414062,27758100
2019-06-13,183.10000610351562,183.8699951171875,182.74000549316406,183.4199981689453,177.8033905029297,23715800
2019-06-14,182.47999572753906,183.11000061035156,181.94000244140625,182.63999938964844,177.04727172851562,22844100
2019-06-17,183.0399932861328,184.25,182.83999633789062,183.74000549316406,178.11361694335938,20379500
2019-06-18,185.91000366210938,187.72000122070312,185.42999267578125,186.41000366210938,180.70184326171875,48177300
2019-06-19,186.66000366210938,187.52999877929688,185.57000732421875,187.11000061035156,181.38037109375,31672900
2019-06-20,189.72000122070312,189.75999450683594,187.16000366210938,188.85000610351562,183.06712341308594,40922000
2019-06-21,188.6300048828125,189.77000427246094,188.1699981689453,188.57000732421875,182.7957305908203,39980400
2019-06-24,188.52999877929688,188.72000122070312,188.05999755859375,188.16000366210938,182.80154418945312,19375200
2019-06-25,188.02999877929688,188.13999938964844,184.64999389648438,184.92999267578125,179.6635284423828,33921100
2019-06-26,186.16000366210938,187.3300018310547,185.49000549316406,185.7899932861328,180.4990234375,22595700
2019-06-27,186.4600067138672,186.94000244140625,185.99000549316406,186.5,181.18881225585938,19709200
2019-06-28,186.9499969482422,187.14999389648438,186.07000732421875,186.74000549316406,181.42196655273438,21179200
2019-07-01,190.32000732421875,190.57000732421875,188.3800048828125,189.25999450683594,183.8701629638672,31025600
2019-07-02,189.1999969482422,190.02999877929688,188.66000366210938,190.00999450683594,184.59884643554688,18035800
2019-07-03,190.49000549316406,191.44000244140625,190.2899932861328,191.44000244140625,185.98812866210938,15792100
2019-07-05,190.1300048828125,191.39999389648438,189.38999938964844,191.0500030517578,185.6092529296875,21415600
2019-07-08,189.80999755859375,189.8699951171875,188.92999267578125,189.7100067138672,184.30743408203125,17598800
2019-07-09,188.80999755859375,190.89999389648438,188.64999389648438,190.66000366210938,185.2303466796875,19193500
2019-07-10,191.82000732421875,193.08999633789062,191.47000122070312,192.55999755859375,187.0762481689453,28374500
2019-07-11,192.85000610351562,193.33999633789062,191.80999755859375,192.4199981689453,186.9402313232422,23736100
2019-07-12,192.6300048828125,193.5399932861328,192.4499969482422,193.52999877929688,188.01861572265625,20211900
2019-07-15,193.97999572753906,194.19000244140625,193.44000244140625,194.14999389648438,188.62094116210938,15606100
2019-07-16,193.91000366210938,194.08999633789062,192.55999755859375,193.14999389648438,187.64942932128906,20190900
2019-07-17,193.14999389648438,193.49000549316406,192.17999267578125,192.1999969482422,186.72647094726562,16765100
2019-07-18,191.2899932861328,192.7899932861328,190.69000244140625,192.4199981689453,186.9402313232422,28877000
2019-07-19,193.74000549316406,193.8300018310547,190.80999755859375,191.00999450683594,185.57037353515625,29387900
2019-07-22,191.44000244140625,192.94000244140625,191.44000244140625,192.52999877929688,187.04708862304688,18954900
2019-07-23,193.5800018310547,193.80999755859375,192.2899932861328,193.7899932861328,188.27117919921875,23786700
2019-07-24,193.0500030517578,195.16000366210938,193.02999877929688,195.14999389648438,189.59243774414062,20422900
2019-07-25,194.49000549316406,194.52000427246094,192.92999267578125,193.3000030517578,187.79515075683594,23434700
2019-07-26,194.52999877929688,195.5500030517578,194.42999267578125,195.2899932861328,189.72845458984375,20431200
2019-07-29,195.11000061035156,195.17999267578125,193.38999938964844,194.6199951171875,189.0775604248047,20451700
2019-07-30,193.1300048828125,194.5399932861328,192.99000549316406,193.77999877929688,188.261474609375,18705000
2019-07-31,194.3000030517578,194.42999267578125,189.32000732421875,191.10000610351562,185.65780639648438,41627500
2019-08-01,191.42999267578125,194.97999572753906,189.22999572753906,190.14999389648438,184.73486328125,63251600
2019-08-02,188.72000122070312,188.99000549316406,186.2100067138672,187.35000610351562,182.0146026611328,55214000
2019-08-05,183.42999267578125,183.50999450683594,179.1999969482422,180.72999572753906,175.58309936523438,75040000
2019-08-06,182.39999389648438,183.8000030517578,181.07000732421875,183.25999450683594,178.04107666015625,41897200
2019-08-07,181.27000427246094,184.50999450683594,179.88999938964844,184.25,179.00289916992188,49990600
2019-08-08,185.0800018310547,188.32000732421875,184.57000732421875,188.25999450683594,182.89866638183594,38418100
2019-08-09,187.36000061035156,188.0,185.02999877929688,186.49000549316406,181.17909240722656,33608900
2019-08-12,185.33999633789062,185.89999389648438,183.5,184.35000610351562,179.10003662109375,24642900
2019-08-13,184.19000244140625,189.67999267578125,184.02000427246094,188.38999938964844,183.02496337890625,40241900
2019-08-14,185.36000061035156,185.9499969482422,182.4199981689453,182.75999450683594,177.5552978515625,51000500
2019-08-15,183.0,183.58999633789062,181.16000366210938,182.5500030517578,177.35133361816406,36685000
2019-08-16,184.2100067138672,185.9499969482422,184.10000610351562,185.47999572753906,180.19784545898438,32781400
2019-08-19,188.16000366210938,188.8300018310547,187.5,188.42999267578125,183.06382751464844,22494100
2019-08-20,187.9600067138672,188.63999938964844,186.9199981689453,186.97000122070312,181.64541625976562,19902900
2019-08-21,188.61000061035156,189.22999572753906,187.9600067138672,188.6300048828125,183.25819396972656,20418500
2019-08-22,188.97999572753906,189.4600067138672,186.5399932861328,188.02000427246094,182.66551208496094,24243700
2019-08-23,186.74000549316406,188.4499969482422,181.55999755859375,182.07000732421875,176.88497924804688,55372400
2019-08-26,184.13999938964844,184.8699951171875,183.0800018310547,184.82000732421875,179.55665588378906,27598900
2019-08-27,186.11000061035156,186.4199981689453,183.7100067138672,184.42999267578125,179.1777801513672,28012800
2019-08-28,183.8300018310547,185.39999389648438,182.91000366210938,185.08999633789062,179.8189697265625,21792400
2019-08-29,187.38999938964844,188.4600067138672,186.67999267578125,187.9199981689453,182.56838989257812,25358900
2019-08-30,188.92999267578125,188.97000122070312,186.41000366210938,187.47000122070312,182.1311798095703,26319800
2019-09-03,186.22000122070312,187.17999267578125,185.02999877929688,185.64999389648438,180.36300659179688,27964200
2019-09-04,187.44000244140625,188.49000549316406,186.89999389648438,188.3300018310547,182.96669006347656,21592100
2019-09-05,190.41000366210938,192.3300018310547,190.33999633789062,191.77999877929688,186.31845092773438,33932600
2019-09-06,192.10000610351562,192.1699981689453,191.1699981689453,191.58999633789062,186.1338653564453,19487800
2019-09-09,192.19000244140625,192.27000427246094,190.22000122070312,191.19000244140625,185.74526977539062,24407600
2019-09-10,190.16000366210938,190.74000549316406,188.91000366210938,190.63999938964844,185.21092224121094,23744700
2019-09-11,191.0,192.52999877929688,190.55999755859375,192.42999267578125,186.9499053955078,25063600
2019-09-12,193.61000061035156,194.7100067138672,192.97000122070312,193.22999572753906,187.72715759277344,28689900
2019-09-13,192.9499969482422,193.39999389648438,192.2899932861328,192.5399932861328,187.05677795410156,27669800
2019-09-16,191.3000030517578,192.0800018310547,191.11000061035156,191.67999267578125,186.22129821777344,20319000
2019-09-17,191.6999969482422,192.60000610351562,191.2899932861328,192.60000610351562,187.11509704589844,20953400
2019-09-18,192.1999969482422,192.60000610351562,190.11000061035156,192.52000427246094,187.03738403320312,29781300
2019-09-19,192.86000061035156,194.0399932861328,192.47000122070312,192.83999633789062,187.3482666015625,26039400
2019-09-20,193.11000061035156,193.30999755859375,190.16000366210938,190.8000030517578,185.36636352539062,29086100
2019-09-23,190.36000061035156,191.07000732421875,189.72000122070312,190.5,185.44808959960938,22485900
2019-09-24,191.3699951171875,191.7899932861328,187.14999389648438,187.97000122070312,182.9852294921875,40820700
2019-09-25,187.77999877929688,190.5800018310547,186.2100067138672,190.0800018310547,185.0392608642578,34704900
2019-09-26,189.8300018310547,190.0,187.97999572753906,189.3800048828125,184.35781860351562,26826000
2019-09-27,189.72999572753906,189.8300018310547,185.75,187.02999877929688,182.07015991210938,40773500
2019-09-30,187.7899932861328,189.11000061035156,187.39999389648438,188.80999755859375,183.8029327392578,26307700
2019-10-01,189.5,190.58999633789062,186.9600067138672,187.27000427246094,182.30377197265625,32367600
2019-10-02,186.0,186.02999877929688,183.02000427246094,184.0500030517578,179.16920471191406,48544300
2019-10-03,184.02999877929688,186.2100067138672,181.82000732421875,186.07000732421875,181.13558959960938,39392500
2019-10-04,187.0800018310547,189.0800018310547,186.8800048828125,188.80999755859375,183.8029327392578,31887600
2019-10-07,188.27000427246094,189.74000549316406,187.91000366210938,188.24000549316406,183.24806213378906,21216000
2019-10-08,187.05999755859375,187.86000061035156,185.27000427246094,185.4199981689453,180.5028533935547,32379300
2019-10-09,186.99000549316406,188.0800018310547,186.42999267578125,187.22999572753906,182.26483154296875,20147400
2019-10-10,187.27999877929688,189.42999267578125,187.1199951171875,188.67999267578125,183.6763916015625,25177700
2019-10-11,190.8300018310547,192.6300048828125,190.72000122070312,191.11000061035156,186.0419158935547,40976700
2019-10-14,190.83999633789062,191.6999969482422,190.64999389648438,191.08999633789062,186.0224609375,14975000
2019-10-15,191.67999267578125,193.97000122070312,191.55999755859375,193.52000427246094,188.38807678222656,23234200
2019-10-16,192.86000061035156,193.52999877929688,192.42999267578125,193.0399932861328,187.92074584960938,20457100
2019-10-17,194.1999969482422,194.5,192.80999755859375,193.5500030517578,188.41722106933594,19045200
2019-10-18,193.1999969482422,193.6699981689453,190.7100067138672,191.69000244140625,186.60655212402344,27700800
2019-10-21,192.7100067138672,193.52000427246094,192.13999938964844,193.38999938964844,188.26145935058594,15801200
2019-10-22,194.14999389648438,194.4199981689453,191.7899932861328,191.85000610351562,186.76231384277344,22392300
2019-10-23,191.4600067138672,192.25999450683594,191.14999389648438,192.22000122070312,187.1225128173828,14828400
2019-10-24,193.58999633789062,194.2100067138672,192.74000549316406,194.08999633789062,188.9429168701172,18998500
2019-10-25,193.08999633789062,195.74000549316406,193.0500030517578,195.63999938964844,190.45184326171875,21507100
2019-10-28,196.5500030517578,197.8300018310547,196.5500030517578,197.57000732421875,192.33067321777344,18818700
2019-10-29,197.24000549316406,197.5399932861328,196.00999450683594,196.0399932861328,190.84121704101562,18569700
2019-10-30,196.4199981689453,197.32000732421875,195.2899932861328,196.99000549316406,191.76600646972656,21764300
2019-10-31,197.55999755859375,197.64999389648438,195.94000244140625,197.0800018310547,191.85362243652344,26801800
2019-11-01,197.92999267578125,198.8800048828125,197.6300048828125,198.8699951171875,193.59613037109375,22131900
2019-11-04,200.19000244140625,200.52999877929688,198.8699951171875,200.10000610351562,194.7935791015625,19015900
2019-11-05,200.35000610351562,200.5500030517578,199.5500030517578,200.2100067138672,194.90061950683594,15048900
2019-11-06,199.97999572753906,200.0,198.7899932861328,199.75999450683594,194.46258544921875,19725500
2019-11-07,200.75999450683594,201.72000122070312,199.85000610351562,200.42999267578125,195.1147918701172,17832400
2019-11-08,200.07000732421875,201.25,199.5399932861328,201.22999572753906,195.8935546875,15258800
2019-11-11,200.2100067138672,201.0399932861328,199.94000244140625,200.9600067138672,195.63072204589844,10147600
2019-11-12,201.1300048828125,202.2100067138672,200.82000732421875,201.5399932861328,196.19529724121094,14778300
2019-11-13,200.83999633789062,201.77999877929688,200.7100067138672,201.58999633789062,196.24403381347656,15774600
2019-11-14,200.8300018310547,201.55999755859375,200.22000122070312,201.42999267578125,196.08824157714844,16945400
2019-11-15,202.64999389648438,202.91000366210938,202.0,202.91000366210938,197.52902221679688,18427900
2019-11-18,202.58999633789062,203.38999938964844,201.77000427246094,203.07000732421875,197.6847686767578,18365900
2019-11-19,203.83999633789062,203.83999633789062,202.58999633789062,203.3699951171875,197.97677612304688,16923300
2019-11-20,202.83999633789062,203.4499969482422,200.6199951171875,202.14999389648438,196.78916931152344,36629000
2019-11-21,201.92999267578125,202.07000732421875,201.07000732421875,201.6999969482422,196.35108947753906,17883600
2019-11-22,202.1999969482422,202.32000732421875,200.74000549316406,201.8300018310547,196.47767639160156,17189600
2019-11-25,202.6999969482422,204.25999450683594,202.6699981689453,204.22000122070312,198.80429077148438,17752800
2019-11-26,204.35000610351562,204.8699951171875,204.0500030517578,204.61000061035156,199.18394470214844,14780600
2019-11-27,205.13999938964844,206.0500030517578,204.88999938964844,206.0399932861328,200.5760040283203,16963100
2019-11-29,205.52000427246094,205.8300018310547,205.0,205.10000610351562,199.66091918945312,9854600
2019-12-02,205.11000061035156,205.17999267578125,201.77999877929688,203.0,197.6166229248047,28007000
2019-12-03,200.2100067138672,201.49000549316406,199.22999572753906,201.41000366210938,196.06881713867188,31104100
2019-12-04,202.44000244140625,202.91000366210938,202.13999938964844,202.42999267578125,197.061767578125,15300100
2019-12-05,203.14999389648438,203.14999389648438,201.83999633789062,202.8300018310547,197.4511260986328,14962300
2019-12-06,204.30999755859375,205.14999389648438,204.14999389648438,205.0,199.56358337402344,16555300
2019-12-09,204.6300048828125,205.58999633789062,203.97999572753906,204.07000732421875,198.65826416015625,13984100
2019-12-10,204.1699981689453,204.8800048828125,203.44000244140625,203.89999389648438,198.4927520751953,21799800
2019-12-11,204.36000061035156,205.19000244140625,204.0399932861328,204.97999572753906,199.54409790039062,18780800
2019-12-12,204.77000427246094,207.32000732421875,204.49000549316406,206.50999450683594,201.0335235595703,32612000
2019-12-13,206.39999389648438,207.91000366210938,205.9600067138672,207.19000244140625,201.6955108642578,32519400
2019-12-16,208.5500030517578,209.52999877929688,208.47999572753906,209.27000427246094,203.7203826904297,21296600
2019-12-17,209.5399932861328,209.7100067138672,209.0399932861328,209.38999938964844,203.83717346191406,15996100
2019-12-18,209.57000732421875,210.1300048828125,209.3300018310547,209.5500030517578,203.99295043945312,15443300
2019-12-19,209.63999938964844,210.92999267578125,209.6199951171875,210.86000061035156,205.2681884765625,17865900
2019-12-20,211.86000061035156,212.52000427246094,211.27000427246094,211.7100067138672,206.09567260742188,27672600
2019-12-23,212.0,212.14999389648438,211.6300048828125,211.80999755859375,206.64002990722656,23774700
2019-12-24,212.0,212.08999633789062,211.44000244140625,211.9199981689453,206.74732971191406,7089000
2019-12-26,212.25999450683594,213.80999755859375,212.22999572753906,213.7899932861328,208.57171630859375,17067500
2019-12-27,214.5399932861328,214.55999755859375,213.0399932861328,213.61000061035156,208.39608764648438,18134100
2019-12-30,213.5,213.6300048828125,211.16000366210938,212.2100067138672,207.03028869628906,21815500
2019-12-31,211.52999877929688,212.75999450683594,211.1999969482422,212.61000061035156,207.42051696777344,18170900
2020-01-02,214.39999389648438,216.16000366210938,213.97999572753906,216.16000366210938,210.8838348388672,30969400
2020-01-03,213.3000030517578,215.47000122070312,213.27999877929688,214.17999267578125,208.9521942138672,27518900
2020-01-06,212.5,215.58999633789062,212.24000549316406,215.55999755859375,210.2985076904297,21655300
2020-01-07,215.63999938964844,216.13999938964844,214.85000610351562,215.52999877929688,210.2692108154297,22139300
2020-01-08,215.5,218.13999938964844,215.16000366210938,217.14999389648438,211.8496856689453,26397300
2020-01-09,218.94000244140625,219.41000366210938,217.7100067138672,218.99000549316406,213.644775390625,23547000
2020-01-10,219.85000610351562,219.8699951171875,218.0399932861328,218.42999267578125,213.09844970703125,21898500
2020-01-13,219.3300018310547,220.97999572753906,218.97999572753906,220.9499969482422,215.55699157714844,22756900
2020-01-14,220.83999633789062,221.2100067138672,219.74000549316406,220.0800018310547,214.70819091796875,24418100
2020-01-15,220.1999969482422,221.1999969482422,219.4499969482422,220.1699981689453,214.7959747314453,25742100
2020-01-16,221.27000427246094,222.32000732421875,220.8000030517578,222.27999877929688,216.85447692871094,18805000
2020-01-17,223.27999877929688,223.55999755859375,222.1199951171875,223.3800048828125,217.92762756347656,24325200
2020-01-21,222.75999450683594,223.83999633789062,222.66000366210938,223.27999877929688,217.83009338378906,21146300
2020-01-22,224.41000366210938,225.14999389648438,223.58999633789062,223.8699951171875,218.40567016601562,20736400
2020-01-23,223.74000549316406,224.69000244140625,222.6999969482422,224.58999633789062,219.10809326171875,26496100
2020-01-24,225.63999938964844,225.8800048828125,221.6699981689453,222.6999969482422,217.2642059326172,37436500
2020-01-27,217.6699981689453,219.27999877929688,217.17999267578125,218.10000610351562,212.77650451660156,42264400
2020-01-28,219.63999938964844,221.9600067138672,219.05999755859375,221.4499969482422,216.04473876953125,26731900
2020-01-29,222.67999267578125,222.92999267578125,220.8300018310547,221.80999755859375,216.39593505859375,28924500
2020-01-30,220.3800048828125,222.6999969482422,219.69000244140625,222.60000610351562,217.16668701171875,39568100
2020-01-31,223.52999877929688,223.55999755859375,218.2899932861328,219.07000732421875,213.7228240966797,52015800
2020-02-03,220.13999938964844,222.88999938964844,219.99000549316406,222.3800048828125,216.95205688476562,25408600
2020-02-04,225.4199981689453,227.86000061035156,224.64999389648438,227.47000122070312,221.91778564453125,30691200
2020-02-05,230.2100067138672,230.25,226.85000610351562,228.22000122070312,222.6494903564453,38534800
2020-02-06,228.7899932861328,230.25,227.97999572753906,230.19000244140625,224.57139587402344,22467100
2020-02-07,229.16000366210938,230.44000244140625,228.5399932861328,229.1999969482422,223.6055450439453,25884900
2020-02-10,228.44000244140625,231.97999572753906,228.3800048828125,231.97000122070312,226.30795288085938,21478900
2020-02-11,233.25,234.02000427246094,231.39999389648438,232.00999450683594,226.3469696044922,30198000
2020-02-12,233.3800048828125,234.3800048828125,232.8000030517578,234.27000427246094,228.55186462402344,24471300
2020-02-13,232.63999938964844,234.92999267578125,232.36000061035156,233.97000122070312,228.25918579101562,22773200
2020-02-14,234.33999633789062,234.86000061035156,233.5500030517578,234.63999938964844,228.9127655029297,23438500
2020-02-18,233.5,235.1699981689453,233.25,234.72999572753906,229.0006103515625,24394500
2020-02-19,236.1300048828125,237.47000122070312,235.85000610351562,236.97999572753906,231.19566345214844,22230500
2020-02-20,236.4600067138672,236.9499969482422,231.8800048828125,234.77999877929688,229.0493927001953,42604000
2020-02-21,233.61000061035156,234.00999450683594,229.32000732421875,230.27000427246094,224.64942932128906,66017200
2020-02-24,221.67999267578125,224.25,220.25999450683594,221.38999938964844,215.98622131347656,84522600
2020-02-25,223.25,223.99000549316406,214.74000549316406,215.3699951171875,210.11317443847656,97743000
2020-02-26,216.7100067138672,220.27999877929688,214.89999389648438,216.47999572753906,211.196044921875,79537700
2020-02-27,210.89999389648438,216.4199981689453,205.5,205.63999938964844,200.62063598632812,121822600
2020-02-28,198.63999938964844,207.1699981689453,198.1699981689453,205.8000030517578,200.7767333984375,148173700
2020-03-02,208.8800048828125,216.57000732421875,205.94000244140625,216.4199981689453,211.13754272460938,112933900
2020-03-03,217.11000061035156,219.61000061035156,207.6199951171875,209.47999572753906,204.36688232421875,131953500
2020-03-04,213.32000732421875,218.3300018310547,211.3699951171875,218.22000122070312,212.89356994628906,73086200
2020-03-05,212.69000244140625,216.36000061035156,210.10000610351562,211.58999633789062,206.4254150390625,78705500
2020-03-06,204.6699981689453,209.14999389648438,202.91000366210938,208.02000427246094,202.94256591796875,89828400
2020-03-09,193.47999572753906,201.16000366210938,192.11000061035156,193.57000732421875,188.84527587890625,116424000
2020-03-10,201.11000061035156,204.3000030517578,193.67999267578125,204.11000061035156,199.1280059814453,100599200
2020-03-11,199.35000610351562,200.75,192.72999572753906,195.22000122070312,190.4549560546875,89168800
2020-03-12,182.08999633789062,190.77999877929688,176.94000244140625,177.32000732421875,172.9918975830078,137820700
2020-03-13,187.07000732421875,194.47999572753906,178.1300048828125,192.33999633789062,187.64524841308594,134882000
2020-03-16,174.14999389648438,184.67999267578125,169.16000366210938,169.3000030517578,165.1676483154297,92054400
2020-03-17,175.47000122070312,184.38999938964844,169.77999877929688,182.13999938964844,177.69424438476562,121257100
2020-03-18,171.61000061035156,179.22000122070312,166.8000030517578,176.60000610351562,172.2894744873047,114156300
2020-03-19,175.69000244140625,183.49000549316406,171.6300048828125,177.66000366210938,173.32357788085938,120896500
2020-03-20,181.74000549316406,182.8699951171875,170.10000610351562,170.6999969482422,166.53347778320312,118983900
2020-03-23,170.9199981689453,174.2100067138672,164.92999267578125,170.4600067138672,166.65371704101562,124639800
2020-03-24,179.91000366210938,183.8300018310547,177.9499969482422,183.66000366210938,179.55899047851562,94881800
2020-03-25,184.4199981689453,189.50999450683594,179.97999572753906,182.3000030517578,178.22933959960938,88754900
2020-03-26,183.8699951171875,192.72000122070312,183.61000061035156,191.89999389648438,187.614990234375,79887600
2020-03-27,186.92999267578125,190.50999450683594,184.66000366210938,185.3000030517578,181.162353515625,58845000
2020-03-30,187.05999755859375,192.49000549316406,186.33999633789062,192.0399932861328,187.7518310546875,49356900
2020-03-31,191.72000122070312,195.25,189.1999969482422,190.39999389648438,186.14845275878906,62659300
2020-04-01,184.77000427246094,187.66000366210938,180.86000061035156,182.30999755859375,178.2391357421875,53715400
2020-04-02,181.24000549316406,190.10000610351562,180.97000122070312,186.00999450683594,181.8564910888672,56465300
2020-04-03,185.5500030517578,187.07000732421875,181.2899932861328,183.3699951171875,179.27542114257812,47487600
2020-04-06,190.47999572753906,197.64999389648438,189.19000244140625,196.47999572753906,192.0927276611328,64763500
2020-04-07,202.3699951171875,202.66000366210938,196.0,196.39999389648438,192.0144805908203,69904500
2020-04-08,198.14999389648438,201.1699981689453,196.1699981689453,200.57000732421875,196.09136962890625,45940400
2020-04-09,202.35000610351562,203.22000122070312,199.02999877929688,200.86000061035156,196.37490844726562,68252600
2020-04-13,200.0,203.4199981689453,198.75,203.02999877929688,198.4964599609375,42853900
2020-04-14,207.22999572753906,212.5,206.4199981689453,211.86000061035156,207.12928771972656,63959600
2020-04-15,208.47999572753906,211.8300018310547,207.1199951171875,209.42999267578125,204.75350952148438,47036000
2020-04-16,211.69000244140625,214.3699951171875,209.69000244140625,213.25,208.48822021484375,64657400
2020-04-17,216.1699981689453,216.50999450683594,212.0800018310547,215.2899932861328,210.48269653320312,62863200
2020-04-20,213.36000061035156,215.8800048828125,212.57000732421875,212.74000549316406,207.9896240234375,38249100
2020-04-21,210.60000610351562,211.16000366210938,203.6300048828125,204.88999938964844,200.3148956298828,72932800
2020-04-22,209.10000610351562,212.35000610351562,208.3300018310547,210.97000122070312,206.25917053222656,40089100
2020-04-23,211.7899932861328,214.44000244140625,210.10000610351562,210.52000427246094,205.8192138671875,43278500
2020-04-24,210.97000122070312,214.3000030517578,209.5,213.83999633789062,209.0650634765625,34231900
2020-04-27,216.19000244140625,216.6300048828125,214.5,215.55999755859375,210.74664306640625,36451700
2020-04-28,217.32000732421875,217.32000732421875,211.2100067138672,211.5,206.77731323242188,46862800
2020-04-29,216.19000244140625,219.97000122070312,215.13999938964844,219.0,214.10983276367188,48716400
2020-04-30,219.9499969482422,220.0399932861328,217.35000610351562,218.91000366210938,214.02186584472656,43359500
2020-05-01,214.5,216.6699981689453,211.67999267578125,212.74000549316406,207.9896240234375,48795000
2020-05-04,211.4600067138672,215.4499969482422,211.1199951171875,215.22000122070312,210.41427612304688,32841000
2020-05-05,217.44000244140625,220.13999938964844,216.85000610351562,217.66000366210938,212.7998046875,37783100
2020-05-06,219.39999389648438,221.0399932861328,218.11000061035156,219.0,214.10983276367188,36455200
2020-05-07,221.82000732421875,222.72999572753906,220.4199981689453,221.82000732421875,216.8668670654297,38624800
2020-05-08,223.5500030517578,225.0,222.47999572753906,224.86000061035156,219.8389892578125,31852300
2020-05-11,223.49000549316406,227.92999267578125,223.25,226.8699951171875,221.8041229248047,35714100
2020-05-12,227.49000549316406,228.10000610351562,222.08999633789062,222.1199951171875,217.16015625,41054100
2020-05-13,222.66000366210938,224.61000061035156,216.7100067138672,219.33999633789062,214.4422607421875,65521200
2020-05-14,217.97000122070312,221.8699951171875,215.99000549316406,221.8300018310547,216.8766632080078,51549300
2020-05-15,218.77999877929688,223.3300018310547,218.3300018310547,223.27000427246094,218.28451538085938,55747200
2020-05-18,226.27999877929688,228.67999267578125,225.47000122070312,227.42999267578125,222.35162353515625,42398100
2020-05-19,227.6999969482422,229.85000610351562,226.7100067138672,226.86000061035156,221.7943572998047,36237300
2020-05-20,229.5,231.75999450683594,229.47999572753906,231.38999938964844,226.22320556640625,37417000
2020-05-21,231.44000244140625,232.13999938964844,228.33999633789062,228.8699951171875,223.7594757080078,43642900
2020-05-22,228.4499969482422,229.8699951171875,227.5,229.66000366210938,224.53179931640625,28762400
2020-05-26,233.36000061035156,233.57000732421875,228.7899932861328,229.0399932861328,223.92567443847656,33055300
2020-05-27,228.69000244140625,230.41000366210938,223.94000244140625,230.2899932861328,225.1477508544922,55665600
2020-05-28,229.11000061035156,233.47000122070312,229.0500030517578,229.99000549316406,224.85443115234375,42784300
2020-05-29,230.3800048828125,233.60000610351562,228.75999450683594,233.36000061035156,228.14918518066406,50691800
2020-06-01,232.4600067138672,234.4499969482422,232.0,234.05999755859375,228.8335418701172,25776000
2020-06-02,234.5,235.69000244140625,232.00999450683594,235.6300048828125,230.36854553222656,33383400
2020-06-03,236.25999450683594,237.47000122070312,235.35000610351562,236.69000244140625,231.40480041503906,37228700
2020-06-04,236.3300018310547,237.7899932861328,233.67999267578125,235.02999877929688,229.78189086914062,38716100
2020-06-05,236.22000122070312,240.3000030517578,235.6300048828125,239.69000244140625,234.3378448486328,47365600
2020-06-08,239.5399932861328,241.67999267578125,237.91000366210938,241.5500030517578,236.1563262939453,32937300
2020-06-09,240.66000366210938,244.17999267578125,240.47000122070312,243.3000030517578,237.8672332763672,35046300
